,Time,A,Ap,Bp,B,PT,Stim,A_wb,Ap_wb,B_wb,Bp_wb,mySubsA0,mySubsA1,mySubsA2,A_wb_DVT0,A_wb_DVT1,A_wb_DVT2,A_wb_DVT3,A_wb_DVT4,A_wb_DVT5,Ap_wb_DVT0,Ap_wb_DVT1,Ap_wb_DVT2,Ap_wb_DVT3,Ap_wb_DVT4,Ap_wb_DVT5,B_wb_DVT0,B_wb_DVT1,B_wb_DVT2,B_wb_DVT3,B_wb_DVT4,B_wb_DVT5,Bp_wb_DVT0,Bp_wb_DVT1,Bp_wb_DVT2,Bp_wb_DVT3,Bp_wb_DVT4,Bp_wb_DVT5,PTSpeed,k1,k2,k3,k4,A_T,B_T,index,dataKey
350,140,0.647302,1.1527,0.9546399999999999,0.74536,140,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,4,cellLineA
351,150,0.647302,1.1527,0.9546399999999999,0.74536,150,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,4,cellLineA
352,160,0.647302,1.1527,0.9546399999999999,0.74536,160,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,4,cellLineA
353,170,0.647302,1.1527,0.9546399999999999,0.74536,170,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,4,cellLineA
354,180,0.647302,1.1527,0.9546399999999999,0.74536,180,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,4,cellLineA
355,190,0.647302,1.1527,0.9546399999999999,0.74536,190,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,4,cellLineA
356,200,0.647302,1.1527,0.9546399999999999,0.74536,200,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,4,cellLineA
357,210,0.647302,1.1527,0.9546399999999999,0.74536,210,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,4,cellLineA
358,220,0.647302,1.1527,0.9546399999999999,0.74536,220,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,4,cellLineA
359,230,0.647302,1.1527,0.9546399999999999,0.74536,230,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,4,cellLineA
360,0,0.900001,0.899999,0.85,0.85,0,1,1.8,0.899999,1.7,0.85,0.18,0.0999998,0.117647,1.8,10000.0,10000.0,10000.0,10000.0,10000.0,0.899999,10000.0,10000.0,10000.0,10000.0,10000.0,1.7,10000.0,10000.0,10000.0,10000.0,10000.0,0.85,10000.0,10000.0,10000.0,10000.0,10000.0,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,5,cellLineA
361,10,0.642361,1.15764,0.935167,0.764833,10,1,1.8,1.15764,1.7,0.935167,0.18,0.0999998,0.117647,1.8,1.8,1.8,10000.0,10000.0,10000.0,0.899999,1.10449,1.15269,10000.0,10000.0,10000.0,1.7,1.7,1.7,10000.0,10000.0,10000.0,0.85,0.884704,0.923227,10000.0,10000.0,10000.0,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,5,cellLineA
362,20,0.64573,1.1542700000000001,0.953678,0.746322,20,1,1.8,1.1542700000000001,1.7,0.953678,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,5,cellLineA
363,30,0.6472060000000001,1.15279,0.9546549999999999,0.745345,30,1,1.8,1.15279,1.7,0.9546549999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,5,cellLineA
364,40,0.647302,1.1527,0.9546459999999999,0.745354,40,1,1.8,1.1527,1.7,0.9546459999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,5,cellLineA
365,50,0.647302,1.1527,0.954641,0.745359,50,1,1.8,1.1527,1.7,0.954641,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,5,cellLineA
366,60,0.647302,1.1527,0.9546399999999999,0.74536,60,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,5,cellLineA
367,70,0.647302,1.1527,0.9546399999999999,0.74536,70,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,5,cellLineA
368,80,0.647302,1.1527,0.9546399999999999,0.74536,80,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,5,cellLineA
369,90,0.647302,1.1527,0.9546399999999999,0.74536,90,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,5,cellLineA
370,100,0.647302,1.1527,0.9546399999999999,0.74536,100,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,5,cellLineA
371,110,0.647302,1.1527,0.9546399999999999,0.74536,110,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,5,cellLineA
372,120,0.647302,1.1527,0.9546399999999999,0.74536,120,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,5,cellLineA
373,130,0.647302,1.1527,0.9546399999999999,0.74536,130,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,5,cellLineA
374,140,0.647302,1.1527,0.9546399999999999,0.74536,140,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,5,cellLineA
375,150,0.647302,1.1527,0.9546399999999999,0.74536,150,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,5,cellLineA
376,160,0.647302,1.1527,0.9546399999999999,0.74536,160,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,5,cellLineA
377,170,0.647302,1.1527,0.9546399999999999,0.74536,170,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,5,cellLineA
378,180,0.647302,1.1527,0.9546399999999999,0.74536,180,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,5,cellLineA
379,190,0.647302,1.1527,0.9546399999999999,0.74536,190,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,5,cellLineA
380,200,0.647302,1.1527,0.9546399999999999,0.74536,200,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,5,cellLineA
381,210,0.647302,1.1527,0.9546399999999999,0.74536,210,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,5,cellLineA
382,220,0.647302,1.1527,0.9546399999999999,0.74536,220,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,5,cellLineA
383,230,0.647302,1.1527,0.9546399999999999,0.74536,230,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,5,cellLineA
384,0,0.900001,0.899999,0.85,0.85,0,1,1.8,0.899999,1.7,0.85,0.18,0.0999998,0.117647,1.8,10000.0,10000.0,10000.0,10000.0,10000.0,0.899999,10000.0,10000.0,10000.0,10000.0,10000.0,1.7,10000.0,10000.0,10000.0,10000.0,10000.0,0.85,10000.0,10000.0,10000.0,10000.0,10000.0,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,6,cellLineA
385,10,0.642361,1.15764,0.935167,0.764833,10,1,1.8,1.15764,1.7,0.935167,0.18,0.0999998,0.117647,1.8,1.8,1.8,10000.0,10000.0,10000.0,0.899999,1.10449,1.15269,10000.0,10000.0,10000.0,1.7,1.7,1.7,10000.0,10000.0,10000.0,0.85,0.884704,0.923227,10000.0,10000.0,10000.0,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,6,cellLineA
386,20,0.64573,1.1542700000000001,0.953678,0.746322,20,1,1.8,1.1542700000000001,1.7,0.953678,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,6,cellLineA
387,30,0.6472060000000001,1.15279,0.9546549999999999,0.745345,30,1,1.8,1.15279,1.7,0.9546549999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,6,cellLineA
388,40,0.647302,1.1527,0.9546459999999999,0.745354,40,1,1.8,1.1527,1.7,0.9546459999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,6,cellLineA
389,50,0.647302,1.1527,0.954641,0.745359,50,1,1.8,1.1527,1.7,0.954641,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,6,cellLineA
390,60,0.647302,1.1527,0.9546399999999999,0.74536,60,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,6,cellLineA
391,70,0.647302,1.1527,0.9546399999999999,0.74536,70,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,6,cellLineA
392,80,0.647302,1.1527,0.9546399999999999,0.74536,80,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,6,cellLineA
393,90,0.647302,1.1527,0.9546399999999999,0.74536,90,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,6,cellLineA
394,100,0.647302,1.1527,0.9546399999999999,0.74536,100,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,6,cellLineA
395,110,0.647302,1.1527,0.9546399999999999,0.74536,110,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,6,cellLineA
396,120,0.647302,1.1527,0.9546399999999999,0.74536,120,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,6,cellLineA
397,130,0.647302,1.1527,0.9546399999999999,0.74536,130,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,6,cellLineA
398,140,0.647302,1.1527,0.9546399999999999,0.74536,140,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,6,cellLineA
399,150,0.647302,1.1527,0.9546399999999999,0.74536,150,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,6,cellLineA
400,160,0.647302,1.1527,0.9546399999999999,0.74536,160,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,6,cellLineA
401,170,0.647302,1.1527,0.9546399999999999,0.74536,170,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,6,cellLineA
402,180,0.647302,1.1527,0.9546399999999999,0.74536,180,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,6,cellLineA
403,190,0.647302,1.1527,0.9546399999999999,0.74536,190,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,6,cellLineA
404,200,0.647302,1.1527,0.9546399999999999,0.74536,200,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,6,cellLineA
405,210,0.647302,1.1527,0.9546399999999999,0.74536,210,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,6,cellLineA
406,220,0.647302,1.1527,0.9546399999999999,0.74536,220,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,6,cellLineA
407,230,0.647302,1.1527,0.9546399999999999,0.74536,230,1,1.8,1.1527,1.7,0.9546399999999999,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,6,cellLineA
408,0,0.900001,0.899999,0.85,0.85,0,1,1.8,0.899999,1.7,0.85,0.18,0.0999998,0.117647,1.8,10000.0,10000.0,10000.0,10000.0,10000.0,0.899999,10000.0,10000.0,10000.0,10000.0,10000.0,1.7,10000.0,10000.0,10000.0,10000.0,10000.0,0.85,10000.0,10000.0,10000.0,10000.0,10000.0,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,7,cellLineA
409,10,0.642361,1.15764,0.935167,0.764833,10,1,1.8,1.15764,1.7,0.935167,0.18,0.0999998,0.117647,1.8,1.8,1.8,10000.0,10000.0,10000.0,0.899999,1.10449,1.15269,10000.0,10000.0,10000.0,1.7,1.7,1.7,10000.0,10000.0,10000.0,0.85,0.884704,0.923227,10000.0,10000.0,10000.0,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,7,cellLineA
410,20,0.64573,1.1542700000000001,0.953678,0.746322,20,1,1.8,1.1542700000000001,1.7,0.953678,0.18,0.0999998,0.117647,1.8,1.8,1.8,1.8,1.8,1.8,0.899999,1.10449,1.15269,1.15835,1.15624,1.1542700000000001,1.7,1.7,1.7,1.7,1.7,1.7,0.85,0.884704,0.923227,0.94305,0.950984,0.953678,1,0.0999998,0.117647,0.111099,0.09998889999999999,1.8,1.7,7,cellLineA
